,Time_Start_seconds,Day_Of_Year_day,Latitude_deg,Longitude_deg,Radar_Altitude_m,Static_Pressure_Pa,Time_Stop_seconds,Pressure_Altitude_ft,Static_Air_Temp_degreesCelcius,Static_Pressure_hPa,Solar_Zenith_Angle_deg,Smoke_flag_SCHWARZ_none,CH2O_ISAF_HANISCO_pptv,CH2O_CAMS_pptv_FRIED_pptv,HCHO_mod_ppmv
2019-07-22 20:58:00,75509.5,203,37.414976,-120.74489,318.9097,97220.417,75510.5,1139.8,30.165,972.20417,20.103333,,2952.5933,3910.7833,0.0022373034
2019-07-22 20:59:00,75569.5,203,37.389738,-120.82213,324.90664,97219.15,75570.5,1140.1667,30.0195,972.1915,20.2,,3756.0508,5075.55,0.0020260853
2019-07-22 21:00:00,75629.5,203,37.364351,-120.90247,324.08114,97325.25,75630.5,1110.2667,29.341,973.2525,20.226667,,3911.3792,5239.0167,0.0019270891
2019-07-22 21:01:00,75689.5,203,37.336943,-120.98352,314.85332,97460.267,75690.5,1072.15,29.354,974.60267,20.3,,3748.3308,4970.0833,0.0019270891
2019-07-22 21:02:00,75749.5,203,37.311533,-121.06111,341.5411,96957.233,75750.5,1214.6,29.31,969.57233,20.355,,2962.01,3839.5667,0.0023421724
2019-07-22 21:03:00,75809.5,203,37.281693,-121.13137,441.0837,95070.0,75810.5,1752.65,28.681333,950.7,20.4,,2672.1225,3482.85,0.0023160132
2019-07-22 21:04:00,75869.5,203,37.221967,-121.1269,378.60478,95057.633,75870.5,1756.1667,28.784333,950.57633,20.493333,,3229.4233,4320.8333,0.0026961877
2019-07-22 21:05:00,75929.5,203,37.1578,-121.08762,427.99762,95049.833,75930.5,1758.4,28.8845,950.49833,20.581667,,2690.2725,3441.7667,0.0023429208
2019-07-22 21:06:00,75989.5,203,37.097318,-121.05246,391.06348,96035.267,75990.5,1476.9167,29.7835,960.35267,20.675,,2888.7258,3444.2273,0.002461666
2019-07-22 21:07:00,76049.5,203,37.038177,-121.01747,368.41176,95456.867,76050.5,1641.9667,29.791833,954.56867,20.773333,,2957.0567,3835.9833,0.0023865611
2019-07-22 21:08:00,76109.5,203,36.979565,-120.97692,475.51594,93845.967,76110.5,2106.5667,28.437167,938.45967,20.873333,,2658.6192,3506.1333,0.0023803506
2019-07-22 21:09:00,76169.5,203,36.975337,-120.90883,376.41022,95817.433,76170.5,1539.55,29.8055,958.17433,21.041667,,2577.7833,3306.25,0.0023865611
2019-07-22 21:10:00,76229.5,203,37.001943,-120.8355,312.31078,97212.717,76230.5,1141.9833,30.706167,972.12717,21.231667,,3185.685,4258.7167,0.0019239864
2019-07-22 21:11:00,76289.5,203,37.027741,-120.76,322.3641,97244.817,76290.5,1132.9,30.523833,972.44817,21.425,,3084.2283,4046.5167,0.001775702
2019-07-22 21:12:00,76349.5,203,37.053552,-120.68533,324.08114,97226.233,76350.5,1138.1667,30.189,972.26233,21.618333,,2702.9583,3588.9667,0.001775702
2019-07-22 21:13:00,76409.5,203,37.079204,-120.61081,322.9102,97236.667,76410.5,1135.2167,30.294333,972.36667,21.815,,2825.7483,3702.6667,0.0018092381
2019-07-22 21:14:00,76469.5,203,37.10491,-120.53592,318.81064,97242.9,76470.5,1133.45,30.435833,972.429,22.013333,,2686.7575,3496.7667,0.0018092381
2019-07-22 21:15:00,76529.5,203,37.130674,-120.46089,308.15026,97241.683,76530.5,1133.8167,30.671833,972.41683,22.213333,,2684.9383,3449.9333,0.0019312103
2019-07-22 21:16:00,76589.5,203,37.156999,-120.38362,303.89576,97183.367,76590.5,1150.3,31.0845,971.83367,22.418333,,2318.8517,2944.9167,0.0021804736
2019-07-22 21:17:00,76649.5,203,37.184689,-120.30099,322.09994,96871.15,76650.5,1238.65,31.117833,968.7115,22.626667,,2104.075,2667.2727,0.0021804736
2019-07-22 21:18:00,76709.5,203,37.21163,-120.2226,354.89896,96336.767,76710.5,1390.3833,30.656667,963.36767,22.835,,2875.3392,3759.5,0.0022739142
2019-07-22 21:19:00,76769.5,203,37.238049,-120.14462,418.88664,95374.617,76770.5,1665.1167,30.765667,953.74617,23.041667,,2693.2183,3546.2167,0.0022564181
2019-07-22 21:20:00,76829.5,203,37.267341,-120.06231,333.04226,95024.833,76830.5,1765.8167,31.576667,950.24833,23.261667,,2599.4117,3482.5,0.0024676609
2019-07-22 21:21:00,76889.5,203,37.291854,-119.9835,314.81014,94032.983,76890.5,2052.2167,31.237667,940.32983,23.471667,,2894.1967,3818.7667,0.0027130593
2019-07-22 21:22:00,76949.5,203,37.275771,-119.92378,346.44838,94233.6,76950.5,1994.0667,31.392667,942.336,23.646667,,3002.5975,4004.2333,0.0027171399
2019-07-22 21:23:00,77009.5,203,37.215297,-119.8955,404.86584,93432.517,77010.5,2226.85,30.507667,934.32517,23.768333,,2851.9658,3770.0333,0.0027052534
2019-07-22 21:24:00,77069.5,203,37.150677,-119.86162,451.8025,93478.6,77070.5,2213.3833,30.266833,934.786,23.908333,,2803.1058,3731.7333,0.0026459261
2019-07-22 21:25:00,77129.5,203,37.088102,-119.83166,372.4656,94315.5,77130.5,1970.5333,30.747,943.155,24.04,,3245.045,4379.6333,0.0026670909
2019-07-22 21:26:00,77189.5,203,37.023909,-119.80342,342.70442,95701.983,77190.5,1571.4667,32.066833,957.01983,24.165,,2916.27,3862.9833,0.0021258437
2019-07-22 21:27:00,77249.5,203,36.964662,-119.80736,310.30418,96253.317,77250.5,1414.0833,31.935333,962.53317,24.286667,,2735.8483,3700.9783,0.0021258437
2019-07-22 21:28:00,77309.5,203,36.933162,-119.87771,325.44766,96382.55,77310.5,1377.25,31.317833,963.8255,24.385,,2288.0608,2807.0,0.0024514471
2019-07-22 21:29:00,77369.5,203,36.905929,-119.95898,344.92946,96376.233,77370.5,1379.0167,30.930333,963.76233,24.473333,,2299.3925,2964.4833,0.0020895393
2019-07-22 21:30:00,77429.5,203,36.879592,-120.03762,331.08138,96621.25,77430.5,1309.4833,31.006333,966.2125,24.565,,2286.745,3089.4706,0.0017214726
2019-07-22 21:31:00,77489.5,203,36.853816,-120.11531,322.64096,96815.7,77490.5,1254.3,31.131,968.157,24.66,,2299.0458,2918.9375,0.0017214726
2019-07-22 21:32:00,77549.5,203,36.826908,-120.1957,332.36408,96813.9,77550.5,1254.8167,30.771,968.139,24.751667,,2472.3792,3187.3667,0.0016606889
2019-07-22 21:33:00,77609.5,203,36.799837,-120.27752,339.93582,96813.55,77610.5,1254.9167,30.327,968.1355,24.843333,,2441.105,3080.5167,0.0016299647
2019-07-22 21:34:00,77669.5,203,36.772848,-120.35906,328.95032,96967.117,77670.5,1211.45,30.569,969.67117,24.936667,,2462.2158,3256.35,0.0016299647
2019-07-22 21:35:00,77729.5,203,36.745413,-120.44073,310.95188,97028.6,77730.5,1194.0167,31.000333,970.286,25.03,,2580.8608,3450.1667,0.0016569445
2019-07-22 21:36:00,77789.5,203,36.718117,-120.52227,306.06238,96852.95,77790.5,1243.7833,30.818167,968.5295,25.125,,2501.7475,3287.3,0.0016569445
2019-07-22 21:37:00,77849.5,203,36.688446,-120.59969,311.01792,96442.633,77850.5,1360.2333,30.150333,964.42633,25.221667,,2530.7025,3383.6,0.0016443379
2019-07-22 21:38:00,77909.5,203,36.634352,-120.60326,314.56122,96015.8,77910.5,1481.7333,29.925333,960.158,25.351667,,2414.4458,3146.9833,0.0016550971
2019-07-22 21:39:00,77969.5,203,36.580145,-120.55741,339.08746,95361.033,77970.5,1669.1167,30.055667,953.61033,25.525,,2303.3308,2972.0833,0.0016799733
2019-07-22 21:40:00,78029.5,203,36.528292,-120.51075,367.8301,94424.467,78030.5,1938.9,29.704667,944.24467,25.688333,,2240.14,2851.9667,0.001674706
2019-07-22 21:41:00,78089.5,203,36.474509,-120.46203,356.10546,94338.767,78090.5,1963.5333,29.581167,943.38767,25.856667,,2395.5208,3054.8636,0.0017866953
2019-07-22 21:42:00,78149.5,203,36.422794,-120.40373,350.71812,95166.583,78150.5,1724.9833,30.224,951.66583,26.046667,,2482.47,3201.5667,0.0017381068
2019-07-22 21:43:00,78209.5,203,36.427837,-120.32517,343.50452,96057.5,78210.5,1469.8167,31.0165,960.575,26.275,,2480.5875,3216.3,0.0017404034
2019-07-22 21:44:00,78269.5,203,36.448718,-120.24641,330.2381,96601.55,78270.5,1315.1833,31.774167,966.0155,26.505,,2522.2875,3234.0167,0.0016619476
2019-07-22 21:45:00,78329.5,203,36.471267,-120.16361,325.10476,96849.667,78330.5,1244.6833,32.392167,968.49667,26.748333,,2922.2775,3813.1667,0.0015758033
2019-07-22 21:46:00,78389.5,203,36.493055,-120.0812,329.71994,96859.533,78390.5,1241.8833,31.318333,968.59533,26.991667,,3025.55,4030.7167,0.0015758033
2019-07-22 21:47:00,78449.5,203,36.51458,-119.99971,329.0951,96853.85,78450.5,1243.5,30.8455,968.5385,27.225,,2752.3683,3557.3,0.0015698902
2019-07-22 21:48:00,78509.5,203,36.536008,-119.91854,321.9323,96853.717,78510.5,1243.55,31.0035,968.53717,27.478333,,2174.0475,2799.75,0.0015698902
2019-07-22 21:49:00,78569.5,203,36.55741,-119.83721,313.38266,96854.05,78570.5,1243.4333,31.182,968.5405,27.711667,,2435.665,3103.1333,0.0016012986
2019-07-22 21:50:00,78629.5,203,36.578868,-119.75537,305.10734,96856.0,78630.5,1242.9,31.400167,968.56,27.961667,,2370.1942,2965.3,0.0019060032
2019-07-22 21:51:00,78689.5,203,36.600321,-119.67324,295.78808,96846.3,78690.5,1245.6667,31.572,968.463,28.203333,,2778.1808,3469.75,0.0019060032
2019-07-22 21:52:00,78749.5,203,36.622231,-119.59051,308.3306,96600.933,78750.5,1315.25,31.484833,966.00933,28.448333,,3183.355,4087.8636,0.0020787828
2019-07-22 21:53:00,78809.5,203,36.643404,-119.50808,334.02016,96282.95,78810.5,1405.6,31.470667,962.8295,28.696667,,3165.2242,4169.6667,0.0021006707
2019-07-22 21:54:00,78869.5,203,36.651282,-119.42691,324.32498,96266.7,78870.5,1410.2333,31.607,962.667,28.931667,,3783.7333,5064.6833,0.0021006707
2019-07-22 21:55:00,78929.5,203,36.606389,-119.37378,437.31434,94971.45,78930.5,1781.0667,30.6335,949.7145,29.133333,,3531.6325,4654.3,0.0022288314
2019-07-22 21:56:00,78989.5,203,36.552885,-119.32832,299.96384,96418.867,78990.5,1367.1,31.820833,964.18867,29.321667,,3108.1575,4060.5333,0.0022705835
2019-07-22 21:57:00,79049.5,203,36.498792,-119.28104,309.92318,96509.417,79050.5,1341.2167,31.522,965.09417,29.511667,,3820.1025,5118.0,0.0022252167
2019-07-22 21:58:00,79109.5,203,36.442578,-119.23178,314.63742,96465.25,79110.5,1353.7667,31.674333,964.6525,29.705,,4235.6083,5853.9833,0.0022252167
2019-07-22 21:59:00,79169.5,203,36.383932,-119.18514,373.0244,95587.483,79170.5,1604.5,31.2655,955.87483,29.895,,4559.1817,6105.7,0.0023825606
2019-07-22 22:00:00,79229.5,203,36.333512,-119.20842,325.52132,96238.633,79230.5,1418.3167,31.8015,962.38633,30.041667,,4882.6025,6643.8667,0.0023983179
2019-07-22 22:01:00,79289.5,203,36.293399,-119.2751,340.10854,96233.7,79290.5,1419.6333,31.645333,962.337,30.156667,,4058.33,5469.0167,0.0023983179
2019-07-22 22:02:00,79349.5,203,36.254848,-119.35022,335.87182,96414.833,79350.5,1368.1,31.098667,964.14833,30.268333,,3402.1217,4464.1333,0.0022582519
2019-07-22 22:03:00,79409.5,203,36.218502,-119.42444,337.43138,96527.033,79410.5,1336.2167,30.999833,965.27033,30.38,,2508.065,3496.1364,0.001885297
2019-07-22 22:04:00,79469.5,203,36.181799,-119.49572,328.40676,96721.317,79470.5,1281.0833,31.1895,967.21317,30.505,,3191.3633,4163.15,0.001885297
2019-07-22 22:05:00,79529.5,203,36.14475,-119.56771,329.08748,96807.5,79530.5,1256.65,31.721333,968.075,30.625,,3766.5092,4993.8,0.0017580185
2019-07-22 22:06:00,79589.5,203,36.108967,-119.63699,320.6623,96917.283,79590.5,1225.5333,32.033833,969.17283,30.741667,,3191.7308,4057.1,0.0017580185
2019-07-22 22:07:00,79649.5,203,36.074605,-119.70243,298.18838,97204.717,79650.5,1144.25,32.348,972.04717,30.861667,,2510.52,3149.0333,0.0015963935
2019-07-22 22:08:00,79709.5,203,36.03957,-119.76859,294.30472,97218.533,79710.5,1140.3333,32.235167,972.18533,30.981667,,2185.5075,2647.6333,0.0015761801
2019-07-22 22:09:00,79769.5,203,36.00488,-119.83543,292.02634,97219.55,79770.5,1140.0833,32.377,972.1955,31.12,,2366.8017,3043.0667,0.0015761801
2019-07-22 22:10:00,79829.5,203,35.968421,-119.9071,331.6605,96672.533,79830.5,1295.2,32.769833,966.72533,31.235,,2551.5892,3305.9667,0.0014859928
2019-07-22 22:11:00,79889.5,203,35.928436,-119.97947,361.7087,95084.517,79890.5,1748.8333,32.281,950.84517,31.35,,2657.6142,3322.45,0.0014734444
2019-07-22 22:12:00,79949.5,203,35.86918,-120.00362,377.58878,95276.45,79950.5,1693.7833,33.066333,952.7645,31.498333,,2593.5033,3282.65,0.001200693
2019-07-22 22:13:00,80009.5,203,35.802996,-119.98546,299.23232,96079.15,80010.5,1463.6667,33.911167,960.7915,31.675,,2353.1058,2839.3902,0.0011596713
2019-07-22 22:14:00,80069.5,203,35.753443,-119.94495,325.57466,95869.717,80070.5,1523.4333,32.683833,958.69717,31.883333,,2735.9333,3667.3902,0.0011596713
2019-07-22 22:15:00,80129.5,203,35.767683,-119.86877,333.27848,96170.167,80130.5,1437.8167,32.594,961.70167,32.13,,2636.8342,3534.7667,0.0013013857
2019-07-22 22:16:00,80189.5,203,35.793807,-119.79919,318.91986,96700.05,80190.5,1287.0833,33.096,967.0005,32.39,,2413.4175,3255.5167,0.0014125253
2019-07-22 22:17:00,80249.5,203,35.821789,-119.72626,336.43316,96652.267,80250.5,1300.65,32.647167,966.52267,32.64,,2372.1842,3088.0667,0.0014125253
2019-07-22 22:18:00,80309.5,203,35.849376,-119.64765,338.00542,96664.533,80310.5,1297.2,32.291,966.64533,32.901667,,2198.7158,2782.9667,0.001464211
2019-07-22 22:19:00,80369.5,203,35.877081,-119.56963,334.10652,96743.15,80370.5,1274.9,32.25,967.4315,33.165,,2902.0783,3929.9167,0.001464211
2019-07-22 22:20:00,80429.5,203,35.905638,-119.49161,314.59932,96944.733,80430.5,1217.75,33.1635,969.44733,33.42,,3557.4067,4631.0,0.0016236921
2019-07-22 22:21:00,80489.5,203,35.933583,-119.41362,315.05906,96948.167,80490.5,1216.8,32.420167,969.48167,33.688333,,3729.3233,4918.5556,0.0018359995
2019-07-22 22:22:00,80549.5,203,35.961193,-119.33651,303.35728,96949.333,80550.5,1216.4167,32.052833,969.49333,33.943333,,3340.0375,4549.0,0.0018359995
2019-07-22 22:23:00,80609.5,203,35.988577,-119.26007,304.00752,96796.2,80610.5,1259.8833,32.118667,967.962,34.201667,,3018.7858,4071.3333,0.0021021769
2019-07-22 22:24:00,80669.5,203,36.014863,-119.18576,336.05978,96247.367,80670.5,1415.75,31.593833,962.47367,34.463333,,3494.3767,4720.8667,0.0021550623
2019-07-22 22:25:00,80729.5,203,36.040979,-119.11176,314.12942,96292.7,80730.5,1402.8333,31.843167,962.927,34.715,,3514.8575,4767.2833,0.0021550623
2019-07-22 22:26:00,80789.5,203,36.031552,-119.04757,292.20414,96313.383,80790.5,1396.9333,32.323667,963.13383,34.958333,,3952.7583,5453.1833,0.0023228223
2019-07-22 22:27:00,80849.5,203,35.968534,-119.03377,331.53096,95776.6,80850.5,1550.05,32.1195,957.766,35.146667,,4025.5492,5585.8167,0.0022362177
2019-07-22 22:28:00,80909.5,203,35.900129,-119.02369,307.75656,95757.7,80910.5,1555.45,32.321833,957.577,35.328333,,3650.7567,4958.3333,0.0020653964
2019-07-22 22:29:00,80969.5,203,35.83402,-119.01364,335.77784,95239.683,80970.5,1703.85,32.3825,952.39683,35.511667,,3459.3242,4663.7833,0.0020196319
2019-07-22 22:30:00,81029.5,203,35.767959,-119.00598,359.38206,94662.117,81030.5,1870.15,32.184333,946.62117,35.693333,,3324.3592,4528.9,0.001923564
2019-07-22 22:31:00,81089.5,203,35.722083,-119.05063,313.48426,95110.733,81090.5,1740.9,32.208333,951.10733,35.843333,,2899.4333,3947.6897,0.0019353753
2019-07-22 22:32:00,81149.5,203,35.70543,-119.12968,344.02268,95429.533,81150.5,1649.5,31.812167,954.29533,35.966667,,2459.0942,3228.3208,0.0019163277
2019-07-22 22:33:00,81209.5,203,35.685309,-119.21413,335.86674,96086.483,81210.5,1461.5833,32.604833,960.86483,36.091667,,2605.8,3445.5,0.0019163277
2019-07-22 22:34:00,81269.5,203,35.66405,-119.29986,325.77786,96366.917,81270.5,1381.6833,32.910833,963.66917,36.225,,3052.1525,4056.5167,0.0014598079
2019-07-22 22:35:00,81329.5,203,35.644,-119.38396,314.24626,96649.6,81330.5,1301.3833,33.1235,966.496,36.345,,2463.5233,3190.9833,0.0013154607
2019-07-22 22:36:00,81389.5,203,35.624133,-119.46606,315.00064,96721.483,81390.5,1281.0167,32.983,967.21483,36.465,,2962.1992,4036.75,0.0013154607
2019-07-22 22:37:00,81449.5,203,35.603895,-119.54885,299.3898,96885.383,81450.5,1234.55,33.363333,968.85383,36.593333,,2671.935,3679.45,0.0012301794
2019-07-22 22:38:00,81509.5,203,35.584086,-119.633,302.6283,96865.483,81510.5,1240.2,34.6005,968.65483,36.728333,,2615.0708,3720.4,0.0012680206
2019-07-22 22:39:00,81569.5,203,35.563765,-119.71795,304.8635,96295.967,81570.5,1402.0333,34.048167,962.95967,36.848333,,2393.425,3297.1667,0.0012680206
2019-07-22 22:40:00,81629.5,203,35.543771,-119.80104,330.28382,95207.15,81630.5,1713.3667,33.163,952.0715,36.968333,,2215.3175,3050.5833,0.0011733827
2019-07-22 22:41:00,81689.5,203,35.510057,-119.86291,350.30664,94116.617,81690.5,2027.8667,32.532667,941.16617,37.118333,,2243.9083,2981.2167,0.0010856766
2019-07-22 22:42:00,81749.5,203,35.451692,-119.83153,370.60124,93209.533,81750.5,2292.1,31.852,932.09533,37.32,,2132.4517,2816.0588,0.0011886408
2019-07-22 22:43:00,81809.5,203,35.396591,-119.77768,386.69976,92653.517,81810.5,2454.75,31.2925,926.53517,37.55,,2139.0042,2767.7742,0.0011928435
2019-07-22 22:44:00,81869.5,203,35.348351,-119.71992,442.5696,91575.0,81870.5,2773.3,30.041833,915.75,37.786667,,2155.0567,2804.5333,0.0011863182
2019-07-22 22:45:00,81929.5,203,35.354153,-119.63954,413.31134,94070.85,81930.5,2042.6833,31.8395,940.7085,38.048333,,2306.005,3195.7667,0.0013067607
2019-07-22 22:46:00,81989.5,203,35.379463,-119.55791,355.21392,95811.917,81990.5,1539.9667,32.6935,958.11917,38.315,,2276.6958,3093.7833,0.0013067607
2019-07-22 22:47:00,82049.5,203,35.403463,-119.47498,306.81422,96712.3,82050.5,1283.6333,32.662667,967.123,38.591667,,2334.7483,3162.1167,0.0013331771
2019-07-22 22:48:00,82109.5,203,35.428033,-119.39226,298.6405,96756.733,82110.5,1271.0,32.580667,967.56733,38.86,,2741.2317,3758.4333,0.0013780069
2019-07-22 22:49:00,82169.5,203,35.45308,-119.30736,295.89222,96688.05,82170.5,1290.5,32.675833,966.8805,39.13,,2416.16,3279.1833,0.0013780069
2019-07-22 22:50:00,82229.5,203,35.477297,-119.22304,286.83712,96658.867,82230.5,1298.8333,32.915,966.58867,39.401667,,2533.6583,3431.1167,0.0015477299
2019-07-22 22:51:00,82289.5,203,35.499787,-119.14301,347.0275,95683.167,82290.5,1576.75,32.378333,956.83167,39.673333,,2645.55,3534.9667,0.0015305912
2019-07-22 22:52:00,82349.5,203,35.523593,-119.06585,374.16994,94473.667,82350.5,1924.9333,32.550667,944.73667,39.933333,,2491.1525,3241.2333,0.0015189366
2019-07-22 22:53:00,82409.5,203,35.546127,-118.98692,426.11802,93660.5,82410.5,2160.3667,32.8875,936.605,40.203333,,2651.8742,3568.3143,0.0015381264
2019-07-22 22:54:00,82469.5,203,35.561207,-118.91078,474.59392,91984.033,82470.5,2653.3333,31.666,919.84033,40.47,,2691.7833,3581.234,0.0015717054
2019-07-22 22:55:00,82529.5,203,35.517901,-118.86771,494.5126,91465.483,82530.5,2806.95,31.476667,914.65483,40.695,,2941.2017,4005.0333,0.0015717054
2019-07-22 22:56:00,82589.5,203,35.451297,-118.8458,394.77188,93812.75,82590.5,2116.4167,33.615,938.1275,40.9,,3128.6975,4242.3833,0.0017458257
2019-07-22 22:57:00,82649.5,203,35.388253,-118.82125,325.63816,93997.383,82650.5,2062.6667,33.436333,939.97383,41.11,,3644.4508,4994.1667,0.0017531244
2019-07-22 22:58:00,82709.5,203,35.33516,-118.84171,321.92468,95215.85,82710.5,1710.7667,33.253667,952.1585,41.278333,,4388.3758,6174.8333,0.0018859747
2019-07-22 22:59:00,82769.5,203,35.312765,-118.91744,349.56496,95739.0,82770.5,1560.8333,33.455333,957.39,41.43,,4508.8775,6357.7667,0.0021192108
2019-07-22 23:00:00,82829.5,203,35.29303,-118.99653,338.38896,96073.9,82830.5,1465.1667,33.701167,960.739,41.555,,3936.9733,5616.8167,0.0021093416
2019-07-22 23:01:00,82889.5,203,35.272476,-119.0789,326.69988,96238.517,82890.5,1418.2167,33.695667,962.38517,41.681667,,3547.1192,4870.95,0.0021093416
2019-07-22 23:02:00,82949.5,203,35.25304,-119.15674,320.75882,96372.383,82950.5,1380.1333,33.1285,963.72383,41.831667,,2966.7317,4078.0667,0.0016230468
2019-07-22 23:03:00,83009.5,203,35.234724,-119.22933,321.70878,96426.233,83010.5,1364.8667,33.476667,964.26233,41.96,,2701.5325,3774.6167,0.0013893483
2019-07-22 23:04:00,83069.5,203,35.21589,-119.30791,330.97978,96413.3,83070.5,1368.5,33.961667,964.133,42.1,,2576.9958,3629.1364,0.0013893483
2019-07-22 23:05:00,83129.5,203,35.195195,-119.38747,354.76434,95828.05,83130.5,1535.95,33.992167,958.2805,42.238333,,2639.8775,3559.4167,0.0012425928
2019-07-22 23:06:00,83189.5,203,35.166231,-119.45329,496.89258,92947.467,83190.5,2371.4833,31.879333,929.47467,42.376667,,2541.5583,3327.35,0.0012349811
2019-07-22 23:07:00,83249.5,203,35.123224,-119.41765,1293.3985,85165.1,83250.5,4740.1833,25.695333,851.651,42.603333,,1973.6058,2374.3,0.0010447343
2019-07-22 23:08:00,83309.5,203,35.104102,-119.32849,2405.3394,75882.067,83310.5,7797.75,18.009667,758.82067,42.88,,1202.19,1329.3,0.00086585083
2019-07-22 23:09:00,83369.5,203,35.090328,-119.23099,3186.3665,69061.467,83370.5,10234.833,11.127167,690.61467,43.155,,1333.2792,1729.3667,0.00072528055
2019-07-22 23:10:00,83429.5,203,35.072667,-119.1178,3689.1087,65007.817,83430.5,11782.783,7.053,650.07817,43.45,,1034.3025,1237.2167,0.00078749296
2019-07-22 23:11:00,83489.5,203,35.053246,-118.9947,4414.8223,59353.017,83490.5,14079.7,2.0388333,593.53017,43.75,,566.00333,605.13333,0.00049683097
2019-07-22 23:12:00,83549.5,203,35.033718,-118.86982,4854.3058,55933.05,83550.5,15546.833,-1.1783333,559.3305,44.05,,413.80083,390.61667,0.00033598862
2019-07-22 23:13:00,83609.5,203,35.009826,-118.74564,4446.8059,55947.183,83610.5,15540.55,-1.4358333,559.47183,44.353333,,426.705,284.23333,0.00028592147
2019-07-22 23:14:00,83669.5,203,34.959004,-118.63277,3462.2689,55946.483,83670.5,15540.85,-1.2313333,559.46483,44.641667,,426.50583,426.29091,0.00034975892
2019-07-22 23:15:00,83729.5,203,34.903549,-118.52273,3841.5163,55956.467,83730.5,15536.4,-1.271,559.56467,44.93,,416.73167,336.88889,0.00031416366
